,Unnamed: 0,Type,BSM,Identifiant du destinataire,Position du récepteur X,Position Y du récepteur,Position du récepteur Z,BSM a été transmis,Identifiant émetteur,ID BSM,Position X émetteur,Position Y émetteur,Position Z de émetteur,Vitesse X de émetteur,Vitesse Y de émetteur,Vitesse Z de émetteur,RSSI du signal reçu,Label
1043,1043,3.0,21788.89636506791,1648.0,4150.56431003622,5295.866041232885,1.895,21788.896251011127,1393.0,2204803.0,4349.135118552797,5302.9512697057535,1.895,-13.115322360338455,1.3719697429330315,0.0,1.5740827710761873e-08,0.0
1044,1044,3.0,21789.069964316517,1648.0,4153.159364819928,5296.409669310105,1.895,21789.06985901738,313.0,2207085.0,6099.635700483643,5822.3484327996675,1.895,-14.420077988282271,-2.1748746508851804,0.0,2.274126219241187e-08,16.0
1046,1046,3.0,21789.27970438132,1648.0,4155.754386913867,5296.95329053927,1.895,21789.27959343996,1951.0,2209412.0,4574.812729800209,5195.286053913516,1.895,-12.775210584303307,0.9932103339658764,0.0,6.916217256639767e-09,16.0
1047,1047,3.0,21789.28702179459,1648.0,4155.754386913867,5296.95329053927,1.895,21789.286915045464,241.0,2209581.0,4158.363132750236,5287.381837197488,1.895,-15.168473827004945,-3.16923434756218,0.0,7.321374885967216e-07,0.0
1049,1049,3.0,21789.403471506703,1648.0,4158.351946398837,5297.4974433167545,1.895,21789.40335535491,1813.0,2210950.0,3901.601495497086,5250.050172011186,1.895,13.01533261033578,1.8398041282871092,0.0,2.963428677993298e-09,0.0
1050,1050,3.0,21789.414736697825,1648.0,4158.351946398837,5297.4974433167545,1.895,21789.414627962462,1093.0,2211202.0,4187.198229842842,5297.714067375783,1.895,-14.23675294355428,-3.8654619672776014,0.0,5.073515195117868e-07,0.0
1051,1051,3.0,21789.48751861285,1648.0,4158.351946398837,5297.4974433167545,1.895,21789.48740188731,1879.0,2211852.0,4317.1039031772825,5308.622202802002,1.895,-15.715753112561233,1.1614706008999676,0.0,2.4487727067149158e-09,0.0
1052,1052,3.0,21789.525805290108,1648.0,4159.649201863688,5297.7692003904185,1.895,21789.525685804754,1321.0,2212017.0,3626.812496463853,5204.738674358662,1.895,-13.310037202557812,-1.7751019547549192,0.0,1.2963927697844829e-09,0.0
1053,1053,3.0,21789.576133604598,1648.0,4159.649201863688,5297.7692003904185,1.895,21789.576020796365,1087.0,2212525.0,4244.215680132274,5307.642310569954,1.895,-13.653985288529475,-1.2982477815318034,0.0,9.442617335610854e-08,0.0
1054,1054,3.0,21789.618872781903,1648.0,4160.941786084142,5298.0399789030025,1.895,21789.61876636655,2005.0,2213159.0,4575.901066653102,5194.4880765404,1.895,-11.153272326917438,5.563551620863929,0.0,7.171057405051111e-09,16.0
1055,1055,3.0,21789.650034692208,1648.0,4160.941786084142,5298.0399789030025,1.895,21789.649920201493,1249.0,2213849.0,2382.5507674154874,5550.404839553188,1.895,14.631957598014527,-5.404280865874192,0.0,3.892060489290596e-09,16.0
1056,1056,3.0,21789.807041765613,1648.0,4163.528001807505,5298.581755319359,1.895,21789.80692823208,1993.0,2215129.0,4399.684754188072,5298.202227140558,1.895,-13.122525703336342,1.0218073347668348,0.0,3.847583821169953e-09,0.0
1057,1057,3.0,21789.826677689667,1648.0,4163.528001807505,5298.581755319359,1.895,21789.826570647445,2083.0,2215290.0,3804.4156305971974,5209.799759616299,1.895,3.114602078838944,7.16619178454604,0.0,6.065984417968771e-09,16.0
1058,1058,3.0,21789.829720768128,1648.0,4163.528001807505,5298.581755319359,1.895,21789.82960457788,1945.0,2215465.0,4564.258214700976,5198.933241686168,1.895,-14.12135816374985,1.6420183911329704,0.0,1.4007327620830345e-08,16.0
1059,1059,3.0,21789.896365768225,1648.0,4163.528001807505,5298.581755319359,1.895,21789.896251011127,1393.0,2216037.0,4335.984765427545,5303.920093121265,1.895,-13.215562491938975,0.9736275725372426,0.0,6.4754570666161884e-09,0.0
1060,1060,3.0,21790.069965128576,1648.0,4166.134364606863,5299.127752269424,1.895,21790.06985901738,313.0,2218401.0,6099.635700483643,5822.3484327996675,1.895,-14.428026885789512,-2.3033543064019177,0.0,1.2405725035517816e-08,16.0
1062,1062,3.0,21790.279709775496,1648.0,4168.732225575138,5299.671968203488,1.895,21790.27959343996,1951.0,2220831.0,4574.812729800209,5195.286053913516,1.895,-12.681686524855634,0.9859392943454413,0.0,4.090594351162062e-09,16.0
1063,1063,3.0,21790.287027482344,1648.0,4168.732225575138,5299.671968203488,1.895,21790.286915045464,241.0,2220994.0,4143.210247753288,5284.21585991166,1.895,-15.125388351255033,-3.1602322573588486,0.0,4.334434930249571e-08,0.0
1065,1065,3.0,21790.403464032708,1648.0,4171.323578532533,5300.254509558853,1.895,21790.40335535491,1813.0,2222435.0,3914.665764459993,5251.89689361951,1.895,13.053410213070624,1.8451866515645736,0.0,1.9405433857574093e-09,0.0
1066,1066,3.0,21790.41474205624,1648.0,4171.323578532533,5300.254509558853,1.895,21790.414627962462,1093.0,2222702.0,4172.89709237146,5293.831124179142,1.895,-14.291696437573645,-3.8803798342465115,0.0,7.980560348987097e-06,0.0
1067,1067,3.0,21790.47539512403,1648.0,4171.323578532533,5300.254509558853,1.895,21790.47528944444,325.0,2223294.0,2745.862971611381,5475.511744941093,1.895,14.583288635044768,-1.076412951522723,0.0,2.0370603519050773e-09,16.0
1068,1068,3.0,21790.576133117604,1648.0,4172.605495518351,5300.602107802692,1.895,21790.576020796365,1087.0,2224287.0,4230.555716732251,5306.191358409554,1.895,-13.566879269393823,-1.5982898865293282,0.0,7.504748238023571e-08,0.0
1070,1070,3.0,21790.61887230008,1648.0,4173.88425580669,5300.948850092117,1.895,21790.61876636655,2005.0,2224958.0,4575.901066653102,5194.4880765404,1.895,-12.474148953995176,1.0317856371476817,0.0,4.338169291282621e-09,16.0
1071,1071,3.0,21790.65002628724,1648.0,4173.88425580669,5300.948850092117,1.895,21790.649920201493,1249.0,2225723.0,2382.5507674154874,5550.404839553188,1.895,15.557250470275537,2.1991211824488373,0.0,3.898131006259212e-09,16.0
1073,1073,3.0,21790.807041285105,1648.0,4176.446452372192,5301.643602588878,1.895,21790.80692823208,1993.0,2227169.0,4386.621534278793,5299.219416530826,1.895,-13.102701840985908,1.0202637166853463,0.0,4.578862593574163e-09,0.0
1074,1074,3.0,21790.826678657406,1648.0,4176.446452372192,5301.643602588878,1.895,21790.826570647445,2083.0,2227337.0,3804.4156305971974,5209.799759616299,1.895,2.0257100158720593,4.660828608650536,0.0,3.765562206909043e-09,16.0
1075,1075,3.0,21790.829720287453,1648.0,4176.446452372192,5301.643602588878,1.895,21790.82960457788,1945.0,2227511.0,4564.258214700976,5198.933241686168,1.895,-14.099241149702346,1.0420025036724774,0.0,9.945061126022909e-09,16.0
1076,1076,3.0,21790.907435818128,1648.0,4177.72591238573,5301.990534612314,1.895,21790.907328571382,2017.0,2228372.0,4402.30252189857,5301.306720846252,1.895,-13.276650090622864,1.0321948106792975,0.0,5.720165108072181e-09,0.0
1077,1077,3.0,21790.916840667887,1648.0,4177.72591238573,5301.990534612314,1.895,21790.916731279434,919.0,2228636.0,3843.487207103421,5252.7277457249875,1.895,12.063995426678623,-7.963001188515141,0.0,1.933917733915024e-09,0.0
1078,1078,3.0,21790.93457386408,1648.0,4177.72591238573,5301.990534612314,1.895,21790.93446381697,1987.0,2229072.0,4408.643174501779,5297.504664812129,1.895,-11.432517045197375,1.0684392501240525,0.0,1.3188560827478674e-08,0.0
1079,1079,3.0,21790.936062866967,1648.0,4177.72591238573,5301.990534612314,1.895,21790.935955560533,1033.0,2229240.0,4280.008378434229,5309.947887118746,1.895,-14.929925075249743,-0.8832804818299734,0.0,3.3272160548099615e-08,0.0
1080,1080,3.0,21791.04540120771,1648.0,4179.00746059292,5302.338032859972,1.895,21791.045283310068,2131.0,2230278.0,3644.671056946674,5187.047652310919,1.895,-4.427360667736901,28.382008280578546,0.0,2.520863329499621e-09,0.0
1081,1081,3.0,21791.069965279745,1648.0,4179.00746059292,5302.338032859972,1.895,21791.06985901738,313.0,2230662.0,6099.635700483643,5822.3484327996675,1.895,-14.050238388428495,-3.8148208609782506,0.0,1.824541778367992e-07,16.0
1083,1083,3.0,21791.279705192017,1648.0,4181.564490074579,5303.031384275937,1.895,21791.27959343996,1951.0,2233095.0,4574.812729800209,5195.286053913516,1.895,-12.707610377250301,0.9879547474704352,0.0,1.6273036396645055e-09,16.0
1084,1084,3.0,21791.28703248635,1648.0,4181.564490074579,5303.031384275937,1.895,21791.286915045464,241.0,2233255.0,4128.143044192643,5280.7760329838375,1.895,-15.052827586079678,-3.7902479041578765,0.0,2.0137919783790988e-08,0.0
1086,1086,3.0,21791.403468849894,1648.0,4184.124878881817,5303.725646589944,1.895,21791.40335535491,1813.0,2234553.0,3927.2935661542497,5253.681917666444,1.895,11.28157404984597,1.5947257847255043,0.0,4.862329968648653e-09,0.0
1087,1087,3.0,21791.414733853933,1648.0,4184.124878881817,5303.725646589944,1.895,21791.414627962462,1093.0,2234822.0,4158.410506546604,5290.760337376263,1.895,-14.508370972070734,-3.0337072390301083,0.0,1.8519918570596594e-07,0.0
1088,1088,3.0,21791.47539994936,1648.0,4184.124878881817,5303.725646589944,1.895,21791.47528944444,325.0,2235415.0,2745.862971611381,5475.511744941093,1.895,14.627542781944413,-1.079679412063516,0.0,1.0799664470997975e-08,16.0
1089,1089,3.0,21791.4875099502,1648.0,4184.124878881817,5303.725646589944,1.895,21791.48740188731,1879.0,2235594.0,4285.562017492641,5306.969787996451,1.895,-15.817297496041567,-0.9349534608656735,0.0,1.5212965745155283e-08,0.0
1090,1090,3.0,21791.5761379414,1648.0,4185.407919759879,5304.073549582821,1.895,21791.576020796365,1087.0,2236421.0,4216.956269146424,5304.280753573273,1.895,-13.485970700863874,-2.033990096566201,0.0,7.353852127587993e-07,0.0
1091,1091,3.0,21791.618877131976,1648.0,4186.694361355569,5304.422374697403,1.895,21791.61876636655,2005.0,2237124.0,4575.901066653102,5194.4880765404,1.895,-12.557242393061404,0.9778318267005692,0.0,1.8944437573531565e-08,16.0
1092,1092,3.0,21791.650037571428,1648.0,4186.694361355569,5304.422374697403,1.895,21791.649920201493,1249.0,2237854.0,2382.5507674154874,5550.404839553188,1.895,15.556410782014046,2.199002486909257,0.0,4.48044021552916e-09,16.0
1093,1093,3.0,21791.807046117185,1648.0,4189.2508167810465,5305.115570455146,1.895,21791.80692823208,1993.0,2239221.0,4373.569893007165,5300.248402395631,1.895,-13.066151766225493,1.0507579175452284,0.0,1.9698940469936752e-08,0.0
1094,1094,3.0,21791.82668304913,1648.0,4189.2508167810465,5305.115570455146,1.895,21791.826570647445,2083.0,2239376.0,3804.4156305971974,5209.799759616299,1.895,1.146180928930551,2.637175519888239,0.0,2.052913068777242e-09,16.0
1095,1095,3.0,21791.896357119764,1648.0,4189.2508167810465,5305.115570455146,1.895,21791.896251011127,1393.0,2240129.0,4309.663411786342,5305.0858996431125,1.895,-13.154366709947134,0.11822338306074467,0.0,2.034861460563201e-08,0.0
1096,1096,3.0,21791.90744065024,1648.0,4190.530104346937,5305.4624557185325,1.895,21791.907328571382,2017.0,2240433.0,4389.123565857798,5302.331320420888,1.895,-13.171461169912437,1.0240168849708433,0.0,4.4175802784903374e-09,0.0
1097,1097,3.0,21791.916847381104,1648.0,4190.530104346937,5305.4624557185325,1.895,21791.916731279434,919.0,2240695.0,3855.995922878927,5246.989146823717,1.895,14.194226951199653,-2.3080753561476217,0.0,1.5344110876800115e-09,0.0
1098,1098,3.0,21791.936068877192,1648.0,4190.530104346937,5305.4624557185325,1.895,21791.935955560533,1033.0,2241295.0,4265.0427130199905,5309.0624921759445,1.895,-14.920112287450356,-0.8826999401426343,0.0,7.134347388435702e-09,0.0
1099,1099,3.0,21792.013482820043,1648.0,4191.811845576322,5305.8100063051315,1.895,21792.013372283847,1783.0,2241865.0,4258.698489486405,5188.977608823549,1.895,0.0,0.0,0.0,3.7468828525092965e-09,16.0
1100,1100,3.0,21792.069972083482,1648.0,4191.811845576322,5305.8100063051315,1.895,21792.06985901738,313.0,2242697.0,6099.635700483643,5822.3484327996675,1.895,-14.0858782831384,-3.824497551868733,0.0,9.597508507241301e-08,16.0
1102,1102,3.0,21792.107334958557,1648.0,4193.090787182959,5306.156797759925,1.895,21792.10721843177,2143.0,2243190.0,3645.277090587456,5183.162617162028,1.895,-4.43050958822928,28.402194728949066,0.0,1.5173882204558253e-09,0.0
1103,1103,3.0,21792.236142612484,1648.0,4194.375440931347,5306.5051380907125,1.895,21792.23602591925,2089.0,2244526.0,3804.325673922691,5226.151558406355,1.895,3.344183060329124,7.695670503612707,0.0,4.4944333307927e-09,0.0
1104,1104,3.0,21792.27970410106,1648.0,4194.375440931347,5306.5051380907125,1.895,21792.27959343996,1951.0,2245265.0,4574.812729800209,5195.286053913516,1.895,-12.644223356688334,1.470258529847917,0.0,2.2599667602265487e-09,16.0
1105,1105,3.0,21792.28703161635,1648.0,4194.375440931347,5306.5051380907125,1.895,21792.286915045464,241.0,2245421.0,4113.137385246911,5276.997661973849,1.895,-15.018649801836185,-3.781642060879802,0.0,4.915377059001992e-08,0.0
1107,1107,3.0,21792.403467814198,1648.0,4196.935643429146,5307.199349885977,1.895,21792.40335535491,1813.0,2246764.0,3936.313957676254,5254.957010209817,1.895,7.435937311758689,1.0511193661692244,0.0,1.906635086483645e-09,0.0
1108,1108,3.0,21792.41474581703,1648.0,4196.935643429146,5307.199349885977,1.895,21792.414627962462,1093.0,2247053.0,4143.903201076562,5287.726852934211,1.895,-14.533716468674704,-3.0390069943694424,0.0,1.50573926659311e-07,0.0
1109,1109,3.0,21792.47539892164,1648.0,4196.935643429146,5307.199349885977,1.895,21792.47528944444,325.0,2247647.0,2745.862971611381,5475.511744941093,1.895,14.518787244290564,-1.6866620869300766,0.0,1.547408804769425e-09,16.0
1110,1110,3.0,21792.487508922448,1648.0,4196.935643429146,5307.199349885977,1.895,21792.48740188731,1879.0,2247824.0,4269.781565840402,5306.037012477119,1.895,-15.796701416586313,-0.9337360357162904,0.0,1.2470825345337305e-08,0.0
1111,1111,3.0,21792.52579417092,1648.0,4198.214874118897,5307.5462197271145,1.895,21792.525685804754,1321.0,2248130.0,3587.3450491726476,5199.620689904203,1.895,-13.310259983512518,-1.5411879980908054,0.0,1.3937792848606684e-09,0.0
1112,1112,3.0,21792.576136921743,1648.0,4198.214874118897,5307.5462197271145,1.895,21792.576020796365,1087.0,2248691.0,4203.424358754895,5302.119670565946,1.895,-13.513305298970653,-2.4045156438889,0.0,1.1407903317536742e-06,0.0
1113,1113,3.0,21792.618876111712,1648.0,4199.49683950058,5307.893831093734,1.895,21792.61876636655,2005.0,2249395.0,4575.901066653102,5194.4880765404,1.895,-12.450998475654586,0.9695586182536636,0.0,9.848254948247205e-09,16.0
1114,1114,3.0,21792.650032518668,1648.0,4199.49683950058,5307.893831093734,1.895,21792.649920201493,1249.0,2250142.0,2382.5507674154874,5550.404839553188,1.895,14.841799740728122,2.0979874469376067,0.0,1.2891264455929242e-09,16.0
1116,1116,3.0,21792.807045096764,1648.0,4202.051006303284,5308.58640627989,1.895,21792.80692823208,1993.0,2251545.0,4360.562388434581,5301.761606743302,1.895,-13.094873983441206,1.5233683089153844,0.0,3.889710410167365e-09,0.0
1117,1117,3.0,21792.82668025791,1648.0,4202.051006303284,5308.58640627989,1.895,21792.826570647445,2083.0,2251706.0,3804.4156305971974,5209.799759616299,1.895,0.5535597883199487,1.2736508571242668,0.0,5.5064004086005096e-09,16.0
1118,1118,3.0,21792.82971699626,1648.0,4202.051006303284,5308.58640627989,1.895,21792.82960457788,1945.0,2251897.0,4564.258214700976,5198.933241686168,1.895,-14.142241692836684,0.1532150498928905,0.0,4.4919505683083224e-09,16.0
1119,1119,3.0,21792.896361998384,1648.0,4202.051006303284,5308.58640627989,1.895,21792.896251011127,1393.0,2252679.0,4296.482365656974,5304.307467649817,1.895,-13.213293774326576,-0.7803364399001521,0.0,3.4515214417324256e-08,0.0
1120,1120,3.0,21792.934570597463,1648.0,4203.3366571038505,5308.901820259885,1.895,21792.93446381697,1987.0,2253711.0,4385.783927153619,5299.28463820564,1.895,-11.423986074749706,0.8895477156889612,0.0,8.420661631641952e-09,0.0
1121,1121,3.0,21792.936067561517,1648.0,4203.3366571038505,5308.901820259885,1.895,21792.935955560533,1033.0,2253868.0,4250.0713051876255,5308.176757501645,1.895,-14.895983471061198,-0.8812724371606133,0.0,4.2530103411482234e-08,0.0
1122,1122,3.0,21793.013487785516,1648.0,4204.6521252469265,5309.100670095466,1.895,21793.013372283847,1783.0,2254462.0,4258.698489486405,5188.977608823549,1.895,0.0,0.0,0.0,1.0126788663462436e-08,16.0
1123,1123,3.0,21793.069974855818,1648.0,4204.6521252469265,5309.100670095466,1.895,21793.06985901738,313.0,2255289.0,6099.635700483643,5822.3484327996675,1.895,-14.31110586380295,-2.9924590114991148,0.0,5.8854982305324746e-08,16.0
1125,1125,3.0,21793.107328737104,1648.0,4205.962799671382,5309.298795299162,1.895,21793.10721843177,2143.0,2255805.0,3640.8582064032253,5211.490286154922,1.895,-4.422218490521953,28.349043874214075,0.0,2.010364031307136e-09,0.0
1126,1126,3.0,21793.236133850573,1648.0,4207.275845981444,5309.497279043707,1.895,21793.23602591925,2089.0,2257182.0,3806.9834705612025,5232.267708995785,1.895,2.2275188192215376,5.125990582477948,0.0,4.71907361364244e-09,0.0
1127,1127,3.0,21793.27970061337,1648.0,4207.275845981444,5309.497279043707,1.895,21793.27959343996,1951.0,2257922.0,4574.812729800209,5195.286053913516,1.895,-12.733736515776851,1.3643464331113275,0.0,2.7215335906120478e-09,16.0
1128,1128,3.0,21793.28702285504,1648.0,4207.275845981444,5309.497279043707,1.895,21793.286915045464,241.0,2258095.0,4098.131732185144,5273.302175612827,1.895,-15.025228245886108,-3.4991362539385062,0.0,3.0442580477124886e-08,0.0
1130,1130,3.0,21793.40347190873,1648.0,4209.909073259226,5309.895325027558,1.895,21793.40335535491,1813.0,2259437.0,3942.2770560476033,5255.799933962091,1.895,4.886695759672122,0.6907670592452113,0.0,2.32644911906643e-09,0.0
1131,1131,3.0,21793.41473691102,1648.0,4209.909073259226,5309.895325027558,1.895,21793.414627962462,1093.0,2259732.0,4129.4518578521665,5284.5029920591305,1.895,-14.337529741467858,-3.5945012977257966,0.0,9.946966829556676e-08,0.0
1132,1132,3.0,21793.48751302593,1648.0,4209.909073259226,5309.895325027558,1.895,21793.48740188731,1879.0,2260501.0,4254.002746267983,5305.1043334293045,1.895,-15.783259057918807,-0.9329414638394244,0.0,3.9361197151986004e-08,0.0
1133,1133,3.0,21793.576136661766,1648.0,4211.224264310351,5310.094132977148,1.895,21793.576020796365,1087.0,2261379.0,4190.191408286057,5298.526753911778,1.895,-13.225902455109287,-3.5910030275759364,0.0,4.3848319517346937e-07,0.0
1134,1134,3.0,21793.618875714623,1648.0,4212.534096430442,5310.292130855765,1.895,21793.61876636655,2005.0,2262019.0,4575.901066653102,5194.4880765404,1.895,-12.448078236802766,1.4059865005268568,0.0,2.1389094297697114e-09,16.0
1135,1135,3.0,21793.650035844235,1648.0,4212.534096430442,5310.292130855765,1.895,21793.649920201493,1249.0,2262763.0,2382.5507674154874,5550.404839553188,1.895,12.100674894145536,1.7105111557139423,0.0,2.396376165166881e-09,16.0
1137,1137,3.0,21793.826689695685,1648.0,4215.155271232723,5310.688354953784,1.895,21793.826570647445,2083.0,2264521.0,3804.4156305971974,5209.799759616299,1.895,0.2274311909616847,0.5232821050536985,0.0,2.784720060212065e-09,16.0
1138,1138,3.0,21793.829710699563,1648.0,4215.155271232723,5310.688354953784,1.895,21793.82960457788,1945.0,2264713.0,4564.258214700976,5198.933241686168,1.895,-14.16804796112916,-0.8374670501269946,0.0,1.002497155305396e-07,16.0
1139,1139,3.0,21793.896368702506,1648.0,4215.155271232723,5310.688354953784,1.895,21793.896251011127,1393.0,2265503.0,4283.283926673129,5303.528008488098,1.895,-13.254306402793945,-0.7827585194378136,0.0,3.4074783708777026e-08,0.0
1140,1140,3.0,21793.907439233884,1648.0,4216.470527185797,5310.887172714133,1.895,21793.907328571382,2017.0,2265794.0,4363.066318622896,5304.786939695013,1.895,-12.956690260399522,1.5065918907445772,0.0,3.024169027020064e-09,0.0
1141,1141,3.0,21793.93606804424,1648.0,4216.470527185797,5310.887172714133,1.895,21793.935955560533,1033.0,2266666.0,4235.139034166997,5306.731310874467,1.895,-14.849841405172743,-1.5550098322985515,0.0,9.489586049776171e-07,0.0
1142,1142,3.0,21794.013478236022,1648.0,4217.7784888810975,5311.08488785412,1.895,21794.013372283847,1783.0,2267268.0,4258.698489486405,5188.977608823549,1.895,0.0,0.0,0.0,5.061493762281895e-09,16.0
1143,1143,3.0,21794.069975526425,1648.0,4217.7784888810975,5311.08488785412,1.895,21794.06985901738,313.0,2268089.0,6099.635700483643,5822.3484327996675,1.895,-14.213009921766545,-2.9696039126926297,0.0,4.66582676504788e-09,16.0
1145,1145,3.0,21794.23614071864,1648.0,4220.404025311912,5311.4817712680815,1.895,21794.23602591925,2089.0,2270164.0,3808.6515370072707,5236.106281680202,1.895,1.2902332759158717,2.9690988756064587,0.0,4.4128261348206025e-09,0.0
1146,1146,3.0,21794.279701729844,1648.0,4220.404025311912,5311.4817712680815,1.895,21794.27959343996,1951.0,2270936.0,4574.812729800209,5195.286053913516,1.895,-12.773640174063505,0.9440341434731588,0.0,2.2295526738770723e-08,16.0
1148,1148,3.0,21794.403462805243,1648.0,4223.030900182018,5311.878857004259,1.895,21794.40335535491,1813.0,2272554.0,3945.8862451507093,5256.310116929401,1.895,2.724048072694718,0.3850623752646816,0.0,3.5571101930667834e-09,0.0
1149,1149,3.0,21794.41474080731,1648.0,4223.030900182018,5311.878857004259,1.895,21794.414627962462,1093.0,2272831.0,4115.085373562485,5280.888809203127,1.895,-14.376518278964195,-3.616707111161232,0.0,5.6871134938341726e-08,0.0
1150,1150,3.0,21794.47540530655,1648.0,4223.030900182018,5311.878857004259,1.895,21794.47528944444,325.0,2273427.0,2745.862971611381,5475.511744941093,1.895,14.586430881086054,-1.1358928451968593,0.0,1.0657364163069834e-08,16.0
1151,1151,3.0,21794.4875089082,1648.0,4223.030900182018,5311.878857004259,1.895,21794.48740188731,1879.0,2273582.0,4238.268355685847,5303.763521408159,1.895,-15.678463864131164,-1.4901019375014513,0.0,1.2801847828453831e-07,0.0
1152,1152,3.0,21794.576132405957,1648.0,4224.3454149301115,5312.077562721994,1.895,21794.576020796365,1087.0,2274445.0,4176.947098112209,5294.930752951249,1.895,-13.152665946464412,-3.5711183712989487,0.0,8.365678478427621e-09,0.0
1153,1153,3.0,21794.618884289142,1648.0,4225.66403620055,5312.268478192165,1.895,21794.61876636655,2005.0,2275074.0,4575.901066653102,5194.4880765404,1.895,-12.439898520355758,1.4458273501128849,0.0,2.3526762739111584e-09,16.0
1154,1154,3.0,21794.65003140674,1648.0,4225.66403620055,5312.268478192165,1.895,21794.649920201493,1249.0,2275854.0,2382.5507674154874,5550.404839553188,1.895,9.33649886689167,1.319776426259941,0.0,6.480712927771531e-09,16.0
1155,1155,3.0,21794.80704027446,1648.0,4228.3015037875875,5312.576261662824,1.895,21794.80692823208,1993.0,2277340.0,4334.465421150449,5304.0320274775395,1.895,-13.074662841366697,0.963247099905815,0.0,6.1028932535337975e-09,0.0
1156,1156,3.0,21794.82971927453,1648.0,4228.3015037875875,5312.576261662824,1.895,21794.82960457788,1945.0,2277862.0,4564.258214700976,5198.933241686168,1.895,-14.119490183319865,-0.8345968213520609,0.0,1.8971913412568594e-07,16.0
1157,1157,3.0,21794.89636427932,1648.0,4228.3015037875875,5312.576261662824,1.895,21794.896251011127,1393.0,2278639.0,4270.1185184461265,5302.7505000211595,1.895,-13.17202164901101,-0.7778990352767539,0.0,3.0158611850226914e-07,0.0
1158,1158,3.0,21794.907434810248,1648.0,4229.617978721313,5312.729889796922,1.895,21794.907328571382,2017.0,2278948.0,4350.16443131213,5306.178868957046,1.895,-12.848720335869393,1.214455308105889,0.0,2.3389512744783487e-08,0.0
1159,1159,3.0,21794.91684913209,1648.0,4229.617978721313,5312.729889796922,1.895,21794.916731279434,919.0,2279212.0,3897.877702002782,5252.859613935851,1.895,14.219551360235153,2.0098085939641632,0.0,8.20795978215557e-09,0.0
1160,1160,3.0,21794.93606197031,1648.0,4229.617978721313,5312.729889796922,1.895,21794.935955560533,1033.0,2279856.0,4220.240647304621,5304.776112253438,1.895,-14.849279863453095,-2.239608023282598,0.0,1.202101553850805e-07,0.0
1161,1161,3.0,21795.01348519096,1648.0,4230.9314379265525,5312.883166005792,1.895,21795.013372283847,1783.0,2280597.0,4258.698489486405,5188.977608823549,1.895,0.0,0.0,0.0,1.5905499540980898e-08,16.0
1162,1162,3.0,21795.069969565702,1648.0,4230.9314379265525,5312.883166005792,1.895,21795.06985901738,313.0,2281443.0,6099.635700483643,5822.3484327996675,1.895,-14.200401464642274,-3.1736830587308185,0.0,5.97893126252128e-08,16.0
1164,1164,3.0,21795.279708509373,1648.0,4233.561999709506,5313.190143592672,1.895,21795.27959343996,1951.0,2284244.0,4574.812729800209,5195.286053913516,1.895,-12.678522224491525,0.9370044643189152,0.0,7.391371644062077e-08,16.0
1165,1165,3.0,21795.28702730009,1648.0,4233.561999709506,5313.190143592672,1.895,21795.286915045464,241.0,2284424.0,4067.999536747753,5266.4456161740445,1.895,-15.02866878766784,-3.4197627930081427,0.0,1.433088194159055e-08,0.0
1167,1167,3.0,21795.403463110142,1648.0,4236.195616593282,5313.497477699397,1.895,21795.40335535491,1813.0,2285923.0,3947.782059153473,5256.57810289128,1.895,1.3446471158936126,0.19007484395361696,0.0,1.0828270762775152e-08,0.0
1168,1168,3.0,21795.475399171544,1648.0,4236.195616593282,5313.497477699397,1.895,21795.47528944444,325.0,2286800.0,2745.862971611381,5475.511744941093,1.895,14.646528660553109,-1.1405728548787573,0.0,5.819316494035905e-09,16.0
1169,1169,3.0,21795.487509277296,1648.0,4236.195616593282,5313.497477699397,1.895,21795.48740188731,1879.0,2286956.0,4222.617301912655,5301.7989281069895,1.895,-15.604609599390711,-2.2654824390758965,0.0,4.2821685960718386e-07,0.0
1170,1170,3.0,21795.576137669806,1648.0,4237.5169287273175,5313.631982648265,1.895,21795.576020796365,1087.0,2287883.0,4163.5726545643765,5291.839744970721,1.895,-13.42056213175626,-2.8062458955157807,0.0,1.4206478304177294e-08,0.0
1171,1171,3.0,21795.618876382607,1648.0,4238.840104092094,5313.759169941002,1.895,21795.61876636655,2005.0,2288515.0,4575.901066653102,5194.4880765404,1.895,-12.527679463090445,0.9256247562750072,0.0,3.1249680098896856e-08,16.0
1172,1172,3.0,21795.65003903783,1648.0,4238.840104092094,5313.759169941002,1.895,21795.649920201493,1249.0,2289269.0,2382.5507674154874,5550.404839553188,1.895,6.879778850483395,0.9725026558883416,0.0,1.8417619482640766e-09,16.0
1173,1173,3.0,21795.807045368463,1648.0,4241.4851077967105,5314.0134150466965,1.895,21795.80692823208,1993.0,2290655.0,4321.3732972937105,5304.996560979445,1.895,-13.108450069135545,0.9657362997847772,0.0,5.1567740896987296e-08,0.0
1174,1174,3.0,21795.82971622137,1648.0,4241.4851077967105,5314.0134150466965,1.895,21795.82960457788,1945.0,2291172.0,4564.258214700976,5198.933241686168,1.895,-14.201831062694234,-0.8394639543222278,0.0,5.640089907816035e-07,16.0
1175,1175,3.0,21795.89636123366,1648.0,4241.4851077967105,5314.0134150466965,1.895,21795.896251011127,1393.0,2291976.0,4256.976466953251,5301.9743709310105,1.895,-12.947091251052349,-0.764615338646802,0.0,7.856768245763634e-08,0.0
